url,Community Name,Latitude,Longitude,Street Address,City,State,Zip Code,County,School District,"Status (Active, Upcoming, Sold Out)",Builder,Product Type,Avg Lot Size,# of Garages,Adult Community (Y/N),Incentive %,Incentive $,Current Incentive Type,Model hours,Phone number,Website,Overall Description of the Community,Foundation Type,Model Name,Plan Description,# BR,# BA,# 1/2 BA,# of Floors,Minimum SQFT,Minimum Base Price (Current),Previous Price,Last Updated,Maximum Price,Maximum SQFT,Plan Features,Interior Specifications Descriptions,First Floor Master (Y/N),Amenities Available,Attributes/Features,Exterior Specifications Available,Interior Specifications Available,QMI Incentive %,QMI Incentive $,QMI Current Incentive Type,QMI Model Name,QMI # of Garages,QMI # of BR,QMI # of BA,QMI # of 1/2 BA,QMI Model SQFT,QMI Model # of Floor,QMI Model Price,QMI Availability Date,QMI Lot SQFT,QMI Interior/Exterior Attributes,HOA Fee,HOA Services,Other Fees (i.e. CDD),Community - Open Date,Community - Closed Date,Total Lots,# of Sales per month,Total Lots Sold,Total Lots - Total Sold
https://www.nealcommunities.com/new-homes/palmera/heritage-9/17698-sylvester-drive-heritage2-115/,Palmera,27.017199265127598,-82.34109078650818,17698 Sylvester Drive,Venice,FL,34293,,,Upcoming,Neal Communities,SFD,,2,,,,,,,https://www.nealcommunities.com,"Experience Palmera: Your Dream Home Awaits Discover Palmera at Wellen Park, a vibrant, amenity-rich neighborhood crafted for an exceptional resort-style living experience. This stunning Wellen Park community centers around a coastal-inspired clubhouse, offering a wealth of amenities designed for connection and enjoyment. Palmera is more than just a place to live; it’s where you can truly live, play, and connect, embracing a lifestyle brimming with convenience, recreation, and genuine community spirit.",,Heritage 2,"UNDER CONSTRUCTION - Heritage 2 at Palmera - Homesite #115
The Heritage 2 is a 2-story, 4 bedroom, 2.5 bath single-family home featuring 2,428 sq.ft. of living space. The first floor holds a beautifully-equipped kitchen and over-sized walk-in pantry, offering plenty of space for culinary creativity. The oversized island and café area are the perfect setting to enjoy your meals or catch up with friends over coffee. The great room features sliding doors, where you can enjoy the view of your lanai in or outdoors. The master bedroom is located on the first floor, with dual sink vanities, a walk-in closet and corner shower.
Upstairs, there is a second bath, located between the second and third bedroom. Two of the bedrooms have walk-in closets, and all are anchored by a spacious loft that you can transform into an area reflecting your personal tastes. A 2-car garage and beautiful foyer complete the home.
***Photos are of plan model*** NOT ACTUAL PHOTOS OF HOME",4,2,1,2,2429,627990,,2026-05-03T12:13:00+00:00,,,"Living Room, Dining Room, Loft, Impact Resistant Glass Windows, Two Foot Garage Extension, Extended Lanai",,,Y,"Living Room, Dining Room, Loft, Impact Resistant Glass Windows, Two Foot Garage Extension, Extended Lanai",,,,,,Heritage 2,2,4,2,1,2429,2,627990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/palmera/heritage-9/17835-triangle-court-heritage2-017/,Palmera,27.017199265127598,-82.34109078650818,17835 Triangle Court,Venice,FL,34293,,,Upcoming,Neal Communities,SFD,,2,,,,,,,https://www.nealcommunities.com,"Experience Palmera: Your Dream Home Awaits Discover Palmera at Wellen Park, a vibrant, amenity-rich neighborhood crafted for an exceptional resort-style living experience. This stunning Wellen Park community centers around a coastal-inspired clubhouse, offering a wealth of amenities designed for connection and enjoyment. Palmera is more than just a place to live; it’s where you can truly live, play, and connect, embracing a lifestyle brimming with convenience, recreation, and genuine community spirit.",,Heritage 2,"UNDER CONSTRUCTION - Heritage 2 at Palmera - Homesite #017
The Heritage 2 is a 2-story, 4 bedroom, 2.5 bath single-family home featuring 2,428 sq.ft. of living space. The first floor holds a beautifully-equipped kitchen and over-sized walk-in pantry, offering plenty of space for culinary creativity. The oversized island and café area are the perfect setting to enjoy your meals or catch up with friends over coffee. The great room features sliding doors, where you can enjoy the view of your lanai in or outdoors. The master bedroom is located on the first floor, with dual sink vanities, a walk-in closet and corner shower.
Upstairs, there is a second bath, located between the second and third bedroom. Two of the bedrooms have walk-in closets, and all are anchored by a spacious loft that you can transform into an area reflecting your personal tastes. A 2-car garage and beautiful foyer complete the home.
***Photos are of plan model*** NOT ACTUAL PHOTOS OF HOME",4,2,1,2,2429,612990,,2026-05-03T12:12:37+00:00,,,"Living Room, Dining Room, Loft, Impact Resistant Glass Windows, Two Foot Garage Extension, Extended Lanai",,,Y,"Living Room, Dining Room, Loft, Impact Resistant Glass Windows, Two Foot Garage Extension, Extended Lanai",,,,,,Heritage 2,2,4,2,1,2429,2,612990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/palmera/patriot-5/17771-sylvester-drive-patriot-13/,Palmera,27.017199265127598,-82.34109078650818,17771 Sylvester Drive,Venice,FL,34293,,,Active,Neal Communities,SFD,,2,,,,,,,https://www.nealcommunities.com,"Experience Palmera: Your Dream Home Awaits Discover Palmera at Wellen Park, a vibrant, amenity-rich neighborhood crafted for an exceptional resort-style living experience. This stunning Wellen Park community centers around a coastal-inspired clubhouse, offering a wealth of amenities designed for connection and enjoyment. Palmera is more than just a place to live; it’s where you can truly live, play, and connect, embracing a lifestyle brimming with convenience, recreation, and genuine community spirit.",,Patriot,"UNDER CONSTRUCTION - Patriot at Palmera at Wellen Park - Homesite #13
The open living area gives the Patriot a light and airy feel, with an expansive great room with recessed ceiling, dining area and roomy kitchen with an island. Sliding glass doors open to the covered lanai with optional outdoor kitchen wall. In the master suite the large bedroom offers a window out to the lanai and features a walk-in closet and bath with walk-in shower, private water closet and the option of two sinks rather than one. A second bath is located between the two remaining bedrooms.
***Photos are of plan model*** NOT ACTUAL PHOTOS OF HOME",3,2,,1,1682,546990,,2026-02-02T17:08:21+00:00,,,"Living Room, Office, Guest Room, Impact Resistant Glass Windows, Two Foot Garage Extension",,,Y,"Living Room, Office, Guest Room, Impact Resistant Glass Windows, Two Foot Garage Extension",,,,,,Patriot,2,3,2,,1682,1,546990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/palmera/vision-5/17690-sylvester-drive-116/,Palmera,27.017199265127598,-82.34109078650818,17690 Sylvester Drive,Venice,FL,34293,,,Upcoming,Neal Communities,,,2,,,,,,,https://www.nealcommunities.com,"Experience Palmera: Your Dream Home Awaits Discover Palmera at Wellen Park, a vibrant, amenity-rich neighborhood crafted for an exceptional resort-style living experience. This stunning Wellen Park community centers around a coastal-inspired clubhouse, offering a wealth of amenities designed for connection and enjoyment. Palmera is more than just a place to live; it’s where you can truly live, play, and connect, embracing a lifestyle brimming with convenience, recreation, and genuine community spirit.",,Vision 2,"UNDER CONSTRUCTION - Vision 2 at Palmera at Wellen Park - Homesite #116
Experience the perfect blend of luxury and comfort in the Vision plan by Neal Communities. This stunning 2-story home boasts 2,956 square feet of thoughtfully designed living space, featuring 4 bedrooms, 3.5 bathrooms loft, den and a spacious 2-car garage. The open layout includes a welcoming great room and dining area, ideal for entertaining. A versatile loft adds extra space for relaxation or play. Enjoy the ease of new home construction with modern finishes and energy-efficient features, all while embracing the vibrant Florida lifestyle. Discover your dream home today with Neal Communities, where new home builders create lasting memories.
Call today to learn more about the Vision home at Palmera!",4,3,1,2,2962,674990,,2026-05-03T12:13:44+00:00,,,"Living Room, Dining Room, Loft, Guest Room, Impact Resistant Glass Windows, Garage Extension, Den",,,Y,"Living Room, Dining Room, Loft, Guest Room, Impact Resistant Glass Windows, Garage Extension, Den",,,,,,Vision 2,2,4,3,1,2962,2,674990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/palmera/vision-5/17847-triangle-court-vision-018/,Palmera,27.017199265127598,-82.34109078650818,17847 Triangle Court,Venice,FL,34293,,,Upcoming,Neal Communities,,,2,,,,,,,https://www.nealcommunities.com,"Experience Palmera: Your Dream Home Awaits Discover Palmera at Wellen Park, a vibrant, amenity-rich neighborhood crafted for an exceptional resort-style living experience. This stunning Wellen Park community centers around a coastal-inspired clubhouse, offering a wealth of amenities designed for connection and enjoyment. Palmera is more than just a place to live; it’s where you can truly live, play, and connect, embracing a lifestyle brimming with convenience, recreation, and genuine community spirit.",,Vision 2,"UNDER CONSTRUCTION - Vision 2 at Palmera at Wellen Park - Homesite #018
Experience the perfect blend of luxury and comfort in the Vision plan by Neal Communities. This stunning 2-story home boasts 2,956 square feet of thoughtfully designed living space, featuring 4 bedrooms, 3.5 bathrooms loft, den and a spacious 2-car garage. The open layout includes a welcoming great room and dining area, ideal for entertaining. A versatile loft adds extra space for relaxation or play. Enjoy the ease of new home construction with modern finishes and energy-efficient features, all while embracing the vibrant Florida lifestyle. Discover your dream home today with Neal Communities, where new home builders create lasting memories.
Call today to learn more about the Vision 2 home at Palmera!",4,3,1,2,2962,667990,,2026-05-03T12:13:23+00:00,,,"Living Room, Dining Room, Loft, Guest Room, Impact Resistant Glass Windows, Garage Extension, Den",,,Y,"Living Room, Dining Room, Loft, Guest Room, Impact Resistant Glass Windows, Garage Extension, Den",,,,,,Vision 2,2,4,3,1,2962,2,667990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/wildleaf-at-north-river-ranch/applause-11/10005-powell-avenue-applause-0901/,Wildleaf,27.607419,-82.438444,10005 Powell Avenue,Parrish,FL,34219,,,Upcoming,Neal Communities,SFD,,2,,,,,,,https://www.nealcommunities.com,"Enjoy life at Wildleaf, a new home neighborhood in North River Ranch located within Manatee County. This community provides residents with an assortment of amenities, creating an environment meant for both relaxation and adventure. Conveniently located near I-75, residents have easy access to all the exciting venues and restaurants close to Parrish.",,Applause,"READY SOON - Applause at Wildleaf - Homesite #0901
This charming home design by Neal Communities offers an elegant yet comfortable place to call home. The open main living area includes a great room, kitchen and dining room area. The kitchen features an island and walk-in pantry. Pocket sliding glass doors in the great room with a coffered ceiling open to the covered lanai, where you can relax and enjoy the water or preserve view. The luxurious master bedroom includes a sitting area and, for an additional touch of style, a recessed ceiling. The master suite also holds two walk-in closets and a bathroom with walk-in shower, with double sinks, and private water closet. The additional bedrooms include one designed as a guest suite with private bath. The home also includes a leisure room that with French doors.
DISCLAIMER: Photos are of the Applause model home and are for illustrative purposes only! This home is not sold furnished and does not have a private pool.",3,3,,1,2108,537990,,2026-04-27T19:39:29+00:00,,,"Living Room, Dining Room, Guest Room, Office, Recessed Ceiling in Great Room, Pocket Sliding Glass Door, 8ft Interior Doors",,,Y,"Living Room, Dining Room, Guest Room, Office, Recessed Ceiling in Great Room, Pocket Sliding Glass Door, 8ft Interior Doors",,,,,,Applause,2,3,3,,2108,1,537990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/wildleaf-at-north-river-ranch/bright-meadow-10/10103-hammock-brook-drive-bright-meadow2-0208/,Wildleaf,27.607419,-82.438444,10103 Hammock Brook Drive,Parrish,FL,34219,,,Active,Neal Communities,SFD,,3,,,,,,,https://www.nealcommunities.com,"Enjoy life at Wildleaf, a new home neighborhood in North River Ranch located within Manatee County. This community provides residents with an assortment of amenities, creating an environment meant for both relaxation and adventure. Conveniently located near I-75, residents have easy access to all the exciting venues and restaurants close to Parrish.",,Bright Meadow 2,"Move In Ready - Bright Meadow 2 at Wildleaf - Homesite #0208
This Neal Communities home design, the Bright Meadow 2, comes with an open family room, kitchen with walk-in pantry and dining nook area. The master suite holds a bedroom with coffered ceiling, two walk-in closets and a master bath with dual sinks, walk-in shower and private water closet. The second and third bedrooms each include a walk-in closet.
Visit the Wildleaf community’s model homes today. Give us a call for more information and schedule your personal tour.",3,2,1,1,2308,682990,,2026-05-05T12:14:26+00:00,,,"Living Room, Dining Room, Office, Guest Room, Impact Resistant Glass Windows, Powder Bath, Pocket Sliding Door",,,Y,"Living Room, Dining Room, Office, Guest Room, Impact Resistant Glass Windows, Powder Bath, Pocket Sliding Door",,,,,,Bright Meadow 2,3,3,2,1,2308,1,682990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/wildleaf-at-north-river-ranch/crystal-sand-11/11533-great-brook-lane-crystal-sand2-0441/,Wildleaf,27.607419,-82.438444,11533 Great Brook Lane,Parrish,FL,34219,,,Active,Neal Communities,SFA,,2,,,,,,,https://www.nealcommunities.com,"Enjoy life at Wildleaf, a new home neighborhood in North River Ranch located within Manatee County. This community provides residents with an assortment of amenities, creating an environment meant for both relaxation and adventure. Conveniently located near I-75, residents have easy access to all the exciting venues and restaurants close to Parrish.",,Crystal Sand 2,"MOVE IN READY - Crystal Sand 2 at Wildleaf - Block #4, Lot #41
Airy and open, this Crystal Sand 2 paired villa home offers 1,433 square feet of living space with two bedrooms, two bathrooms a den and 2 car garage! An open great room and kitchen area lead back to the screened lanai, accessed through the pocket sliding glass doors. A formal dining room. The master suite with window to the lanai in the bedroom includes two closets, one a walk-in. The master bath includes a walk-in shower, two sink vanities and a private water closet. The home makes a perfect retreat for a small family or as a second home.
Call us today to tour this Crystal Sand 2 home!",2,2,,1,1433,375990,,2026-02-17T14:03:07+00:00,,,"Living Room, Dining Room, Guest Room, Impact Resistant Glass, Den in lieu of dining room, Screened Lanai",,,Y,"Living Room, Dining Room, Guest Room, Impact Resistant Glass, Den in lieu of dining room, Screened Lanai",,,,,,Crystal Sand 2,2,2,2,,1433,1,375990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/wildleaf-at-north-river-ranch/dream-2-6/10026-cross-river-trail-dream2-728/,Wildleaf,27.607419,-82.438444,10026 Cross River Trail,Parrish,FL,34219,,,Active,Neal Communities,SFD,,2,,,,,,,https://www.nealcommunities.com,"Enjoy life at Wildleaf, a new home neighborhood in North River Ranch located within Manatee County. This community provides residents with an assortment of amenities, creating an environment meant for both relaxation and adventure. Conveniently located near I-75, residents have easy access to all the exciting venues and restaurants close to Parrish.",,Dream 2,"MOVE IN READY - Dream 2 at Wildleaf - Block 7, Homesite #28
The luxury of an all-new home with the carefree, relaxed Florida lifestyle happens with the Dream 2, a 3 bedroom, 2 bath single family home with a 2 car garage. The floor plan includes an open kitchen with corner pantry, center island with plenty of counterspace and dining area. The great room has pocket glass sliders that lead out onto the lanai. The master bedroom includes 2 closets, dual vanity sinks and a walk-in shower. A separate den, utility room and 2 additional bedrooms and second bath complete the home.
***DISCLAIMER: Photos shown are of a Dream model home and are for illustrative purposes only. Photos may include features, upgrades, furnishings, and design elements that are not included in the actual home being offered for sale.",3,2,,1,1860,469990,,2026-05-04T15:25:18+00:00,,,"Living Room, Dining Room, Guest Room, Office, Pocket Sliding Doors, Impact Resistant Glass Windows",,,Y,"Living Room, Dining Room, Guest Room, Office, Pocket Sliding Doors, Impact Resistant Glass Windows",,,,,,Dream 2,2,3,2,,1860,1,469990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/wildleaf-at-north-river-ranch/dream-2-6/10042-cross-river-trail-dream2-0724/,Wildleaf,27.607419,-82.438444,10042 Cross River Trail,Parrish,FL,34219,,,Active,Neal Communities,SFD,,2,,,,,,,https://www.nealcommunities.com,"Enjoy life at Wildleaf, a new home neighborhood in North River Ranch located within Manatee County. This community provides residents with an assortment of amenities, creating an environment meant for both relaxation and adventure. Conveniently located near I-75, residents have easy access to all the exciting venues and restaurants close to Parrish.",,Dream 2,"MOVE IN READY - Dream 2 at Wildleaf - Block 7, Homesite #24
The luxury of an all-new home with the carefree, relaxed Florida lifestyle happens with the Dream 2, a 3 bedroom, 2 bath single family home with a 2 car garage. The floor plan includes an open kitchen with corner pantry, center island with plenty of counterspace and dining area. The great room has pocket glass sliders that lead out onto the lanai. The master bedroom includes 2 closets, dual vanity sinks and a walk-in shower. A separate den, utility room and 2 additional bedrooms and second bath complete the home.
***DISCLAIMER: Photos shown are of a Dream model home and are for illustrative purposes only. Photos may include features, upgrades, furnishings, and design elements that are not included in the actual home being offered for sale.",3,2,,1,1860,446990,,2026-05-04T15:05:30+00:00,,,"Living Room, Dining Room, Guest Room, Office, Pocket Sliding Doors",,,Y,"Living Room, Dining Room, Guest Room, Office, Pocket Sliding Doors",,,,,,Dream 2,2,3,2,,1860,1,446990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/wildleaf-at-north-river-ranch/liberty-3/10054-cross-river-trail-liberty4-0721/,Wildleaf,27.607419,-82.438444,10054 Cross River Trail,Parrish,FL,34219,,,Active,Neal Communities,SFD,,2,,,,,,,https://www.nealcommunities.com,"Enjoy life at Wildleaf, a new home neighborhood in North River Ranch located within Manatee County. This community provides residents with an assortment of amenities, creating an environment meant for both relaxation and adventure. Conveniently located near I-75, residents have easy access to all the exciting venues and restaurants close to Parrish.",,Liberty 4,"Move In Ready - Liberty 4 at Wildleaf - Homesite #721
The Liberty 4 home design features an inviting front porch. Inside, you step into the open great room and onto the well-appointed kitchen, which has a handsome peninsula with breakfast bar. A covered lanai sits beyond, a beautiful sight to behold when enjoying your meals.
The spacious master suite includes two walk-in closets, large shower and private water closet. A dining room allows you to greet guests and family with the view of a gorgeous spread.
This could be the home you’ve been looking for! Call today to find out more and to schedule an appointment.",3,2,,1,1533,399990,,2026-03-05T21:44:48+00:00,,,"Living Room, Dining Room, Guest Room, Impact Resistant Glass Windows",,,Y,"Living Room, Dining Room, Guest Room, Impact Resistant Glass Windows",,,,,,Liberty 4,2,3,2,,1533,1,399990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/wildleaf-at-north-river-ranch/meadow-brook-12/10023-laurel-fork-way-meadowbrook-1013/,Wildleaf,27.607419,-82.438444,10023 Laurel Fork Way,Parrish,FL,34219,,,Active,Neal Communities,SFD,,3,,,,,,,https://www.nealcommunities.com,"Enjoy life at Wildleaf, a new home neighborhood in North River Ranch located within Manatee County. This community provides residents with an assortment of amenities, creating an environment meant for both relaxation and adventure. Conveniently located near I-75, residents have easy access to all the exciting venues and restaurants close to Parrish.",,Meadow Brook,"MOVE IN READY - Meadowbrook at Wildleaf - Block 10 Homesite 13
The Meadow Brook home design by Neal Communities offers an open layout for the common living areas, three bedrooms, two bathrooms, a powder half bathroom, den and a three car garage.
The beautifully-equipped kitchen comes with an island, corner walk-in pantry and cafe area. A spacious great room has a recessed ceiling for an extra touch of elegance and views of the lanai and backyard. The master suite includes dual walk-in closets and master bath with large walk-in shower and private water closet.
Call us today to learn more the Meadow Brook home at Wildleaf!
**DISCLAIMER: Photos are of the Meadow Brook model and are for illustrative purposes only.",3,2,1,1,2014,575990,,2026-05-05T12:14:00+00:00,,,"Living Room, Dining Room, Office, Guest Room, Impact Resistant Glass Windows, Powder Bathroom, Den in Lieu of Leisure Room, 8ft Interior Doors, Lake View",,,Y,"Living Room, Dining Room, Office, Guest Room, Impact Resistant Glass Windows, Powder Bathroom, Den in Lieu of Leisure Room, 8ft Interior Doors, Lake View",,,,,,Meadow Brook,3,3,2,1,2014,1,575990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/wildleaf-at-north-river-ranch/ocean-front-4/10135-hammock-brook-dr-ocean-front-201/,Wildleaf,27.607419,-82.438444,10135 Hammock Brook Drive,Parrish,FL,34219,,,Active,Neal Communities,SFD,,3,,,,,,,https://www.nealcommunities.com,"Enjoy life at Wildleaf, a new home neighborhood in North River Ranch located within Manatee County. This community provides residents with an assortment of amenities, creating an environment meant for both relaxation and adventure. Conveniently located near I-75, residents have easy access to all the exciting venues and restaurants close to Parrish.",,Ocean Front,"MOVE IN READY - Ocean Front at Wildleaf - Homesite #0201
The main living area of the Ocean Front plan is spacious and open with a great room, dining room and island kitchen. In the master suite, two walk-in closets sit just off the bedroom and the suite’s master bath features dual sinks, a large walk-in shower and water closet. Another full bath, situated between the two remaining bedrooms, has a Jack and Jill entry. Additional plan features include a den or office, large laundry room and a spacious covered lanai. The second level of this home includes a second master bedroom with bathroom and loft space.",4,3,1,2,3154,756990,,2026-04-05T16:35:14+00:00,,,"Living Room, Office, Guest Room, Jack & Jill Bathroom, Loft",,,Y,"Living Room, Office, Guest Room, Jack & Jill Bathroom, Loft",,,,,,Ocean Front,3,4,3,1,3154,2,756990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/wildleaf-at-north-river-ranch/tidewater-11/11608-great-brook-lane-tidewater2-0339/,Wildleaf,27.607419,-82.438444,11608 Great Brook Lane,Parrish,FL,34219,,,Active,Neal Communities,SFA,,2,,,,,,,https://www.nealcommunities.com,"Enjoy life at Wildleaf, a new home neighborhood in North River Ranch located within Manatee County. This community provides residents with an assortment of amenities, creating an environment meant for both relaxation and adventure. Conveniently located near I-75, residents have easy access to all the exciting venues and restaurants close to Parrish.",,Tidewater 2,"MOVE IN READY - Tidewater 2 at Wildleaf - Homesite 0339
The Tidewater 2, a two-bedroom, two-bath twin villa home designed by Neal Communities features a spacious layout from an open living area. The home includes an open great room, dining area and beautifully-equipped kitchen with island for enjoying five-star meals. A den offers the perfect space for a home office, while an extended covered lanai at the back of the home provides a lovely environment for enjoying the peaceful outdoors. The master suite bedroom includes a window to the lanai. The suite also features two closets and a bath with dual sink vanities, walk-in shower and private water closet. A walk-in closet and proximity to a full bath makes the second bedroom a great guest room.",2,2,,1,1530,446990,,2026-01-15T19:04:59+00:00,,,"Living Room, Guest Room, Dining Room, Office, Impact Resistant Glass, Extended Lanai, Pocket Sliding Door",,,Y,"Living Room, Guest Room, Dining Room, Office, Impact Resistant Glass, Extended Lanai, Pocket Sliding Door",,,,,,Tidewater 2,2,2,2,,1530,1,446990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/wildleaf-at-north-river-ranch/tidewater-11/11669-great-brook-lane-tidewater2-0426/,Wildleaf,27.607419,-82.438444,11669 Great Brook Lane,Parrish,FL,34219,,,Active,Neal Communities,SFA,,2,,,,,,,https://www.nealcommunities.com,"Enjoy life at Wildleaf, a new home neighborhood in North River Ranch located within Manatee County. This community provides residents with an assortment of amenities, creating an environment meant for both relaxation and adventure. Conveniently located near I-75, residents have easy access to all the exciting venues and restaurants close to Parrish.",,Tidewater 2,"MOVE IN READY - Tidewater 2 at Wildleaf - Homesite 0426
The Tidewater 2, a two-bedroom, two-bath twin villa home designed by Neal Communities features a spacious layout from an open living area. The home includes an open great room, dining area and beautifully-equipped kitchen with island for enjoying five-star meals. A den offers the perfect space for a home office, while a covered lanai at the back of the home provides a lovely environment for enjoying the peaceful outdoors. The master suite bedroom includes a window to the lanai. The suite also features two closets and a bath with dual sink vanities, walk-in shower and private water closet. A walk-in closet and proximity to a full bath makes the second bedroom a great guest room.
*DISCLAIMER: Photos are of the Tidewater model home and are for illustrative purposes only.",2,2,,1,1530,399990,,2026-03-06T16:52:09+00:00,,,"Living Room, Guest Room, Dining Room, Office, Impact Resistant Glass, Covered Lanai, Pocket Sliding Door",,,Y,"Living Room, Guest Room, Dining Room, Office, Impact Resistant Glass, Covered Lanai, Pocket Sliding Door",,,,,,Tidewater 2,2,2,2,,1530,1,399990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/avelina/bay-breeze/12573-meribel-street-baybreeze-04/,Avelina,27.03071,-82.32900,12573 Meribel Street,Venice,FL,34293,,,Upcoming,Neal Communities,SFD,,3,,,,,,,https://www.nealcommunities.com,Now in closeout! Limited Availability!,,Bay Breeze,"UNDER CONSTRUCTION - Bay Breeze with Pool at Avelina - Homesite #04
The Bay Breeze home design provides a welcoming feeling for you and your company. The foyer invites you into the heart of the home – the kitchen and dining room areas. The kitchen allows you to dream up any dish thanks to a large island, walk-in pantry and wall oven. In the great room, you can enjoy some quiet time or easily venture out to the outdoor lanai with a beautiful pool by Waterscapes Pools & Spas. You can also offer guests privacy with a guest suite complete with an en-suite bath and walk-in closet. The den is perfect for a home office when business calls.
The master bedroom offers the perfect respite from a busy day, featuring an oversized walk-in closet. The master bathroom features a double sink-vanity, private water closet and large walk-in shower. The den and other bedroom connect to a second bathroom.
Let this floor plan whisk you away to the Avelina community. Call today to learn more.",3,3,,1,2520,929990,,2026-04-02T18:43:13+00:00,,,"Living Room, Dining Room, Office, Guest Room, Impact Resistant Glass Windows, Pool by Waterscapes, Pocket Sliding Door, Garage Extension",,,Y,"Living Room, Dining Room, Office, Guest Room, Impact Resistant Glass Windows, Pool by Waterscapes, Pocket Sliding Door, Garage Extension",,,,,,Bay Breeze,3,3,3,,2520,1,929990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/avelina/bay-breeze/18807-toulon-court-bay-breeze-089/,Avelina,27.03071,-82.32900,18807 Toulon Court,Venice,FL,34293,,,Upcoming,Neal Communities,SFD,,3,,,,,,,https://www.nealcommunities.com,Now in closeout! Limited Availability!,,Bay Breeze,"UNDER CONSTRUCTION - Bay Breeze with Pool & Spa - Homesite #89
The Bay Breeze home design provides a welcoming feeling for you and your company. The foyer invites you into the heart of the home – the kitchen and dining room areas. The kitchen allows you to dream up any dish thanks to a large island, walk-in pantry and wall oven. In the great room, you can enjoy some quiet time or easily venture out to the outdoor lanai with a beautiful pool by Waterscapes Pools & Spas. You can also offer guests privacy with a guest suite complete with an en-suite bath and walk-in closet. The den is perfect for a home office when business calls.
The master bedroom offers the perfect respite from a busy day, featuring an oversized walk-in closet. The master bathroom features a double sink-vanity, private water closet and large walk-in shower. The den and other bedroom connect to a second bathroom.
Let this floor plan whisk you away to the Avelina community. Call today to learn more.",3,3,,1,2520,864990,,2026-04-02T18:58:39+00:00,,,"Living Room, Dining Room, Office, Guest Room, Impact Resistant Glass Windows, Pool & Spa by Waterscapes, Pocket Sliding Door, Garage Extension, 8ft Interior Doors",,,Y,"Living Room, Dining Room, Office, Guest Room, Impact Resistant Glass Windows, Pool & Spa by Waterscapes, Pocket Sliding Door, Garage Extension, 8ft Interior Doors",,,,,,Bay Breeze,3,3,3,,2520,1,864990,,,,,,,,,,,,
https://www.nealcommunities.com/new-homes/avelina/sea-isle/18819-toulon-court-seaisle-88/,Avelina,27.03071,-82.32900,18819 Toulon Court,Venice,FL,34293,,,Upcoming,Neal Communities,SFD,,3,,,,,,,https://www.nealcommunities.com,Now in closeout! Limited Availability!,,Sea Isle,"UNDER CONSTRUCTION - Sea Isle with pool & spa - Homesite #88
From the front porch to the sunny covered lanai, the Sea Isle home gives homeowners the feeling of living on their very own private island. This luxurious home is perfect for families and their guests, featuring 3 bedrooms, 2 baths and a spacious 3-car garage. Take in the sights of a gorgeous lanai and private pool from anywhere in the main living area – while you lounge in the great room, cook in a gourmet kitchen or enjoy meals with family and friends in the dining room. The den can be an office or the perfect escape to unwind and watch your favorite programs, play a game or drink a cup of coffee.
Enter the master suite from a hallway offering 2 large walk-in closets. Prepare for the day in the master bathroom featuring a large walk-in shower, double sink vanity and private water closet. The two bedrooms are found near a second bath.
Call today to learn more about Avelina.",3,2,,1,2327,831990,,2026-04-02T18:22:04+00:00,,,"Living Room, Dining Room, Office, Guest Room, Impact Resistant Glass, Pool by Waterscapes, Garage Extension, Pocket Sliding Door, Den in lieu of dining room",,,Y,"Living Room, Dining Room, Office, Guest Room, Impact Resistant Glass, Pool by Waterscapes, Garage Extension, Pocket Sliding Door, Den in lieu of dining room",,,,,,Sea Isle,3,3,2,,2327,1,831990,,,,,,,,,,,,
